sqft_living,sqft_lot,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
520,22334,0,0,2,520,0,1951,0
1780,191228,0,2,3,1780,0,1988,2000
2920,33976,0,3,5,1460,1460,1964,0
2430,73151,0,0,3,2430,0,1974,0
3010,1842,0,0,3,3010,0,2011,0
1620,30736,0,0,4,1620,0,1911,1977
2200,188200,0,3,3,2200,0,2007,0
2950,78843,0,0,3,2950,0,2006,0
2170,10500,0,2,4,1270,900,1960,2001
1770,17208,0,0,3,1160,610,1959,1989
1830,8209,0,0,3,1830,0,1942,1999
2380,7066,0,0,4,2380,0,1997,0
2550,10000,0,0,3,1290,1260,1964,2000
3720,11610,0,0,3,3720,0,1982,0
4630,6324,0,0,3,3210,1420,2006,0
4430,9000,0,0,3,4430,0,2013,1923
1490,1709,0,0,3,1490,0,2004,2003
5030,11023,0,2,3,3250,1780,2008,0
2180,22870,0,0,4,1280,900,1954,1975
1590,131551,0,3,4,1590,0,1966,0
1510,7066,0,2,3,1230,280,1973,2013
4210,10308,0,0,3,4210,0,2006,0
1640,9972,0,0,4,1640,0,1977,0
1840,1562,0,0,3,1400,440,2004,2003
1040,5000,0,0,3,1040,0,1959,1989
1250,4800,0,0,4,1250,0,1951,1999
3690,12353,0,0,5,3690,0,1977,0
1530,7200,0,0,3,1400,130,1948,1994
2110,3750,0,0,3,2110,0,2000,0
2150,4333,0,0,3,1200,950,1956,2001
5340,10655,0,3,4,3740,1600,1912,1989
2420,7672,0,0,3,1480,940,1979,2014
5010,34460,0,0,3,5010,0,1988,2000
910,9612,0,0,4,910,0,1981,0
2200,5000,0,0,3,2200,0,1932,0
3430,64441,0,0,3,3430,0,2013,1923
1860,6687,0,0,4,1220,640,1983,0
3300,4545,0,4,3,2600,700,1926,1999
1280,10716,0,0,4,1280,0,1969,0
1490,7770,0,0,4,1490,0,1990,0
2880,11965,0,0,4,2880,0,1990,0
1310,5200,0,0,3,1160,150,1945,2010
1980,7403,0,0,3,1980,0,1988,2000
2000,7900,0,0,4,1300,700,1986,0
1860,7440,0,0,5,1040,820,1954,0
1990,6180,0,0,3,1990,0,1990,2009
1720,8300,0,0,4,1720,0,1973,0
1370,78408,0,0,5,1370,0,1964,0
4060,35621,0,0,3,2030,2030,1989,0
1960,9898,0,0,3,1960,0,2001,0
1720,9600,0,0,3,1120,600,1961,2004
2740,12899,0,0,4,2740,0,1990,0
1360,13372,0,0,3,1360,0,1955,2005
1870,5449,0,0,3,1870,0,2003,0
720,4222,0,0,4,720,0,1942,1982
2180,7741,0,0,3,2180,0,1986,0
1430,8960,0,0,4,1430,0,1953,1983
780,6685,0,0,4,780,0,1948,0
1180,5002,0,0,3,1180,0,1946,0
1300,3731,0,0,3,900,400,1993,0
4260,18000,0,2,3,4260,0,2000,0
2050,11900,0,0,4,2050,0,1950,1983
2930,19876,0,0,3,2030,900,1993,0
1500,4120,0,0,3,880,620,1928,1954
5960,13703,0,2,3,4770,1190,1984,0
810,4800,0,0,3,810,0,1919,2001
2320,4344,0,0,3,2320,0,2012,1912
1090,5000,0,0,4,730,360,1942,1982
1000,4776,0,0,4,1000,0,1942,1982
2260,19821,0,0,3,2260,0,1994,0
1290,5000,0,0,3,1290,0,1957,2000
2120,7560,0,0,3,2120,0,1991,0
1490,4522,0,0,3,1490,0,2009,0
2310,5100,0,0,3,2310,0,2013,1923
720,6000,0,0,3,720,0,1940,1996
1840,3035,0,0,3,920,920,1926,2003
2910,36250,0,0,3,1590,1320,1977,2004
3270,12880,0,0,3,3270,0,2014,0
3040,10257,0,0,3,3040,0,1993,0
1200,9936,0,0,4,1200,0,1969,0
2740,5616,0,0,5,1670,1070,1925,0
2290,5350,0,0,4,2120,170,1958,1972
2580,6000,0,0,5,1300,1280,1950,0
1590,27200,0,0,4,1590,0,1926,1993
1040,6860,0,0,3,1040,0,1942,1999
1300,6710,0,0,4,1300,0,1952,0
2090,4698,0,0,3,2090,0,1998,2006
2670,3800,0,0,3,2670,0,2014,0
1540,115434,0,0,4,1540,0,1923,0
3370,12447,0,0,3,3370,0,1991,0
1730,11325,0,0,5,1730,0,1972,0
1640,29970,0,0,3,1640,0,1992,0
2980,8051,0,2,4,2020,960,1935,0
1330,8100,0,0,4,1330,0,1969,0
2192,12128,0,0,3,2192,0,2006,0
2068,7242,0,0,4,2068,0,1976,1992
1980,6250,0,1,5,1090,890,1910,0
1710,1664,0,0,5,1300,410,2003,0
890,4590,0,0,3,890,0,1923,1998
4280,9583,0,0,3,4280,0,2005,0
3080,12476,0,0,3,3080,0,1990,2009
2070,7500,0,0,4,2070,0,1977,0
3010,7215,0,0,3,3010,0,2014,0
2030,9300,0,0,4,2030,0,1976,1992
4060,19290,0,0,3,4060,0,2002,0
2340,16500,0,0,4,1500,840,1972,0
2340,5957,0,0,3,2340,0,1995,0
1470,7137,0,0,3,1020,450,1941,1994
3700,21755,0,4,3,2620,1080,1988,2000
1200,7200,0,0,3,1200,0,1944,0
2910,53898,0,0,5,1510,1400,1979,0
1910,7200,0,0,4,1110,800,1951,1999
2880,13500,0,4,5,1520,1360,1950,0
3240,6863,0,0,3,3240,0,2013,1923
1590,8219,0,0,5,970,620,1938,0
3690,11928,0,0,3,2540,1150,2006,0
2480,5137,0,0,3,2480,0,2000,0
2683,40386,0,0,4,2683,0,1987,0
1100,8281,0,0,4,1100,0,1947,1988
2080,3500,0,0,5,1260,820,1926,0
2210,10119,0,0,4,1450,760,1966,0
2420,4000,0,0,5,1870,550,1911,1984
1240,1666,0,0,3,1000,240,2008,0
2300,3060,0,0,3,1510,790,1930,2002
1760,12874,0,0,4,1230,530,1967,0
2020,8555,0,0,4,1220,800,1957,2001
2500,5801,0,0,3,1960,540,1926,2003
760,5500,0,0,3,760,0,1947,2012
1580,5340,0,0,3,1130,450,1947,2012
2670,10481,0,0,3,2670,0,2003,0
1140,8366,0,0,5,1140,0,1943,0
3870,8225,0,0,3,3870,0,1998,2006
2750,18029,0,2,5,1810,940,1978,0
1570,7000,0,2,4,1050,520,1971,0
1160,22470,0,0,4,1160,0,1976,1992
2110,7665,0,0,4,1360,750,1973,0
1270,2509,0,0,3,1270,0,2004,2003
3250,4500,0,0,3,3250,0,2009,0
940,9839,0,0,3,940,0,1910,2006
2310,68824,0,0,4,2310,0,1968,0
1130,12519,0,0,3,1130,0,1958,2004
3020,13783,0,0,3,3020,0,1952,2002
3210,14910,0,0,3,3210,0,1995,0
2650,40705,0,0,3,2650,0,1994,0
1150,8079,0,0,4,1150,0,1983,0
3910,19023,0,0,3,3910,0,1985,0
3490,5000,0,0,3,3490,0,2003,0
3330,19126,0,0,4,2610,720,1977,0
1940,5753,0,0,3,1940,0,1947,2012
1800,2700,0,0,3,1800,0,2011,0
1880,11249,0,0,3,1330,550,1985,0
2870,6280,0,0,4,1980,890,1905,0
1960,11600,0,0,5,980,980,1931,0
1810,7500,0,0,2,1410,400,1959,0
1490,6770,0,0,3,1490,0,1926,2003
5230,17826,1,4,3,3740,1490,2005,0
3390,9760,0,0,5,1750,1640,1978,0
880,6413,0,0,3,880,0,1950,2005
2550,21675,0,1,4,1610,940,1958,1972
3160,13194,0,0,5,3160,0,1965,0
4550,18641,1,4,3,2600,1950,2002,0
3831,13800,1,4,3,3831,0,1959,1980
1240,3000,0,0,3,1240,0,1906,2014
2520,14021,0,0,3,2520,0,1999,0
2420,10200,0,0,4,2420,0,1973,0
1250,7400,0,0,5,1250,0,1959,0
1310,7300,0,0,3,1310,0,1957,2000
1410,8053,0,0,4,1410,0,1951,1999
990,9798,0,0,3,990,0,1968,1997
1000,8512,0,0,3,1000,0,1991,0
2000,7560,0,0,4,1300,700,1968,0
1120,5650,0,0,3,1120,0,1944,0
3370,7947,0,0,3,3370,0,2001,0
2210,4000,0,0,3,2210,0,2008,0
2640,6895,0,0,3,2640,0,2001,0
1150,887,0,0,3,1150,0,2007,0
2150,27540,0,0,3,2150,0,1997,0
4230,31747,0,0,4,4230,0,1985,0
1570,15330,0,0,3,1080,490,1956,2001
1630,7700,0,0,3,1120,510,1978,0
2770,10274,0,0,3,2770,0,1989,0
1750,7800,0,0,4,1150,600,1956,0
1090,8160,0,0,3,1090,0,1967,2014
930,7740,0,0,3,930,0,1924,2011
2100,4857,0,0,3,2100,0,1965,1984
2540,38677,0,0,3,2540,0,1987,2000
810,8424,0,0,4,810,0,1959,0
1520,8040,0,0,5,1520,0,1951,0
690,1950,0,0,3,690,0,1928,1954
2370,3672,0,0,5,1650,720,1916,0
3500,8750,0,4,5,2140,1360,1951,0
840,3400,0,2,4,840,0,1924,0
1830,8734,0,0,4,1830,0,1991,0
1370,1524,0,0,3,1370,0,2005,0
2520,16100,0,3,4,1570,950,1960,2001
2130,4920,0,4,4,1530,600,1941,1998
2590,8483,0,0,3,2590,0,1991,0
1820,20011,0,0,3,1820,0,1987,2000
1530,3210,0,0,5,1010,520,1928,1970
4080,18362,0,2,4,4080,0,1983,0
1050,6600,0,0,3,1050,0,1964,2000
1954,4805,0,0,3,1954,0,2005,0
1530,3503,0,1,4,830,700,1916,0
1660,4800,0,0,3,1660,0,1922,2008
3830,4800,0,0,3,3050,780,1919,2004
1490,1036,0,0,3,1090,400,2008,0
1520,9030,0,0,3,1520,0,1956,2001
8020,21738,0,0,3,8020,0,2001,0
2470,7410,0,0,5,1860,610,1977,0
870,4600,0,0,4,870,0,1942,1982
2110,12653,0,0,4,2110,0,1972,0
1990,4000,0,0,5,1090,900,1952,1998
1560,7552,0,0,4,910,650,1948,0
1740,4200,0,0,4,1640,100,1920,0
1290,4650,0,0,4,1290,0,1906,1990
1700,8640,0,0,3,850,850,1955,2010
1880,10032,0,0,4,1880,0,1984,0
1890,3330,0,0,4,1390,500,1901,0
1620,1075,0,0,3,1540,80,2009,0
770,8149,0,0,3,770,0,1948,1994
2890,18226,1,4,3,2890,0,1984,0
1040,8892,0,0,4,800,240,1958,1972
2620,8331,0,0,3,2620,0,1991,0
1880,5752,0,0,4,940,940,1945,0
2530,8169,0,0,3,2530,0,1993,0
2538,4600,0,0,3,2538,0,2013,1923
1610,7223,0,0,3,1610,0,1994,0
1510,6360,0,0,4,1510,0,1954,1979
1460,7573,0,0,3,1460,0,1983,2009
3010,7014,0,0,3,3010,0,2009,0
2090,6630,0,0,3,1070,1020,1974,0
1490,8102,0,0,4,1490,0,1990,0
